LotArea,Street,Alley,LotShape,LandContour,LandSlope,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRA,Condition1_RRN,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_RRA,Condition2_RRN,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_WD,PC1,PC2,KMeans,Agglomerative,MDS1,MDS2
10304,1,0.0,3,4,1,NWAmes,2.0,5,7,1976,1976,5,7,44.0,3,4,8.0,3.0,1.0,5.0,1.0,780,5,1,5.0,1868,1,0,2,1,4,1,4,9,8,1,3.0,5.0,1.0,2,484,3.0,3.0,3,448,96,0,0,0,0,0.0,0.0,0,10,2009,197500,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.028790128694194,3.86365233674906,1,0,-0.42783444962004774,0.45698442064886335
9000,1,0.0,4,4,1,Sawyer,1.0,5,3,1959,1959,5,7,0.0,3,3,8.0,3.0,1.0,6.0,1.0,1006,3,1,5.0,1006,0,0,1,0,3,1,3,5,8,0,0.0,0.0,0.0,0,0,0.0,0.0,3,0,24,0,0,0,0,0.0,0.0,0,7,2008,80000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.887687701624507,1.1010238625663138,3,3,0.42092230206283243,0.030915415525161985
12180,1,0.0,4,4,1,Edwards,1.5,4,4,1941,1950,5,7,0.0,3,2,9.0,3.0,1.0,4.0,1.0,672,2,0,4.0,924,1,0,1,0,2,1,2,5,8,0,0.0,1.0,1.0,1,280,3.0,3.0,3,0,0,0,0,0,0,0.0,3.0,0,7,2010,80000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.470054768159976,-1.3772757597945486,0,2,0.45410183171813834,-0.6110488648959258
11200,1,0.0,4,4,1,SawyerW,1.0,6,5,1985,1985,5,7,85.0,4,3,9.0,3.0,1.0,6.0,1.0,1298,3,1,5.0,1298,1,0,2,0,3,1,4,5,8,1,3.0,5.0,1.0,2,403,3.0,3.0,3,165,26,0,0,0,0,0.0,0.0,0,5,2006,180000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.97242303349259,1.1812550271197297,1,0,0.2506031030678668,-0.37752172028240355
12000,1,0.0,4,3,1,Crawfor,2.0,7,7,1941,1950,5,7,0.0,3,3,8.0,3.0,1.0,3.0,1.0,704,5,1,5.0,1564,0,0,1,1,3,1,2,7,8,1,4.0,5.0,1.0,1,234,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,7,2009,174500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.1337051656504493,1.1180848336397866,3,3,-0.4125122240954726,0.33301167963520756
5700,1,0.0,4,4,1,OldTown,1.5,7,7,1926,1950,5,7,0.0,3,3,8.0,3.0,1.0,1.0,1.0,572,3,1,5.0,1111,0,0,1,0,2,1,3,5,8,1,4.0,1.0,1.0,1,288,3.0,3.0,3,0,0,176,0,0,0,0.0,0.0,0,8,2008,116900,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.8836156396872723,-1.95801865208871,0,2,0.15224888780011525,-0.030270122000963177
9000,1,0.0,4,4,1,OldTown,2.0,7,9,1920,1988,3,7,0.0,3,4,8.0,3.0,1.0,5.0,1.0,650,5,1,5.0,1482,0,1,1,0,3,1,3,7,8,0,0.0,1.0,1.0,2,324,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,7,2009,143000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.9089004412479023,-2.567883383079333,0,2,-0.6329975374408522,0.36316000613197347
8280,1,0.0,3,4,1,NAmes,1.0,6,5,1950,1950,5,7,0.0,3,3,8.0,3.0,1.0,1.0,1.0,932,5,1,4.0,932,0,0,1,0,2,1,4,4,8,1,4.0,5.0,1.0,1,306,3.0,3.0,3,0,0,214,0,0,0,0.0,4.0,0,11,2007,124000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.548888115284246,1.7904568958791862,3,0,-0.0130417266665328,0.5012850190687483
17755,1,0.0,4,4,1,Edwards,1.0,5,4,1959,1959,5,7,132.0,3,3,8.0,3.0,1.0,4.0,1.0,1466,3,1,5.0,1466,0,0,1,1,3,1,2,6,8,2,4.0,5.0,3.0,2,528,3.0,3.0,3,0,140,0,0,100,0,0.0,0.0,0,11,2006,149900,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.08981248641006974,3.129295450228609,1,0,-0.023762799559318305,-0.6391513466247626
5890,1,0.0,4,4,1,IDOTRR,1.0,6,8,1930,2007,5,7,0.0,4,4,8.0,3.0,3.0,5.0,1.0,816,5,1,5.0,816,0,0,1,0,2,1,3,5,8,0,0.0,1.0,1.0,1,432,3.0,3.0,3,0,0,96,0,0,0,0.0,0.0,0,6,2008,120500,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.4448386986402646,-2.0687509061852505,0,2,0.3013709566046642,0.573566850729857
13700,1,0.0,3,4,1,NAmes,2.0,7,6,1965,1988,5,7,288.0,3,3,8.0,3.0,4.0,5.0,1.0,864,3,1,5.0,1820,0,0,1,2,4,1,4,8,8,2,4.0,5.0,1.0,2,492,3.0,3.0,3,60,84,0,0,273,0,0.0,4.0,0,5,2008,201800,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.315937648644812,1.3422080709505277,1,0,0.5935348935404469,0.2605029968509442
10768,1,0.0,3,4,1,Veenker,1.0,5,8,1976,2004,5,7,0.0,4,4,9.0,3.0,4.0,5.0,1.0,1437,3,1,5.0,1437,1,0,2,0,3,1,4,6,8,1,2.0,5.0,2.0,2,528,3.0,3.0,3,0,21,0,0,180,0,0.0,0.0,0,7,2007,218000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.4375087923591268,3.3164954373748516,1,0,-0.35970713487087763,0.24239525682710594
9350,1,0.0,4,4,1,NAmes,3.0,5,8,1965,1999,5,7,0.0,3,4,8.0,3.0,4.0,5.0,1.0,1219,4,1,5.0,1265,0,1,2,0,3,1,4,6,8,1,4.0,5.0,2.0,2,502,3.0,3.0,3,0,92,0,96,0,0,0.0,3.0,0,10,2008,179900,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.7793756246200266,1.4453629223696534,1,0,-0.3396810938118674,-0.525473756178238
5001,1,0.0,3,4,1,NridgHt,1.0,7,5,2007,2008,5,7,166.0,4,3,9.0,3.0,1.0,6.0,1.0,1314,5,1,5.0,1314,1,0,2,0,2,1,4,6,8,1,4.0,5.0,2.0,2,626,3.0,3.0,3,172,62,0,0,0,0,0.0,0.0,0,7,2009,230000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-4.6396046424074875,-1.8802384489657418,2,1,-0.5199028009105399,-0.3596848012735269
9120,1,0.0,4,4,1,NWAmes,2.0,6,6,1974,1974,3,7,270.0,4,3,8.0,3.0,1.0,5.0,1.0,901,3,1,5.0,1876,0,0,2,1,4,1,4,8,8,1,3.0,5.0,2.0,2,540,4.0,3.0,3,0,69,0,0,0,0,0.0,0.0,0,7,2008,185000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.9970993016193048,2.5678038834680312,1,0,0.437958189237598,-0.022386347939494917
2280,1,0.0,4,4,1,NPkVill,2.0,6,5,1978,1978,5,7,0.0,3,3,9.0,3.0,1.0,5.0,1.0,855,2,1,5.0,1456,0,0,2,1,3,1,3,7,8,1,3.0,5.0,1.0,2,440,3.0,3.0,3,26,0,0,0,0,0,0.0,0.0,0,7,2010,146000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.543861208197633,2.341549221295677,1,0,0.22529244699356896,0.0031377710485845645
14778,1,0.0,3,1,1,Crawfor,1.0,6,7,1954,2006,3,7,72.0,4,3,8.0,3.0,1.0,4.0,1.0,1296,5,1,5.0,1640,1,0,1,0,3,1,4,7,8,1,4.0,1.0,1.0,2,924,3.0,3.0,3,108,0,0,216,0,0,0.0,0.0,0,11,2008,224000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.6720484704957637,3.4951424387270196,1,0,-0.09507144429895108,-0.5613825601101402
8724,1,0.0,4,4,1,Sawyer,1.0,5,5,1968,1968,5,7,0.0,3,3,9.0,3.0,1.0,4.0,1.0,894,4,1,5.0,894,0,0,1,0,3,1,3,5,8,1,1.0,5.0,3.0,2,450,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,5,2007,129000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5066216577175192,0.7558404997028361,3,3,0.5243699116857902,-0.5473228681527335
16157,1,0.0,3,4,1,Veenker,3.0,5,7,1978,1978,5,7,0.0,3,3,9.0,3.0,4.0,5.0,3.0,1360,5,1,5.0,1432,1,0,1,1,2,1,4,5,8,1,3.0,5.0,1.0,2,588,3.0,3.0,3,168,180,0,0,0,0,0.0,0.0,0,6,2007,194000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.6879913992162767,2.614211606739639,1,0,-0.176786365884124,0.09128511781896531
10475,1,0.0,3,4,1,CollgCr,1.0,8,5,2008,2008,5,7,72.0,4,3,9.0,3.0,3.0,1.0,1.0,1694,5,1,5.0,1694,0,0,2,0,3,1,4,7,8,0,0.0,5.0,2.0,3,776,3.0,3.0,3,160,33,0,0,0,0,0.0,0.0,0,2,2010,245350,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-4.644957110732768,-2.1639128047101757,2,1,-0.016879485272250565,0.22475266349284811
10852,1,0.0,3,4,1,Gilbert,2.0,6,5,2000,2000,5,7,0.0,3,3,9.0,3.0,1.0,6.0,1.0,959,5,1,5.0,1671,1,0,2,1,3,1,3,7,8,1,3.0,5.0,3.0,2,472,3.0,3.0,3,0,38,0,0,0,0,0.0,0.0,0,2,2006,173000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.6916353408613998,-1.284391773014155,2,1,0.6136145850161666,-0.34403673495175435
13728,1,0.0,4,4,1,Edwards,2.0,6,7,1935,1986,3,7,0.0,3,3,8.0,3.0,1.0,3.0,1.0,1127,5,1,5.0,2108,0,0,2,0,4,1,4,7,8,2,3.0,4.0,1.0,2,540,3.0,3.0,3,0,0,0,0,90,0,0.0,0.0,0,7,2008,235000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5712918482539082,-0.03334092067496745,3,3,-0.46195125987747593,-0.016580966748939253
35760,1,0.0,3,4,1,NoRidge,2.0,10,5,1995,1996,3,7,1378.0,4,4,10.0,3.0,4.0,6.0,1.0,1930,5,1,5.0,3627,1,0,3,1,4,1,4,10,8,1,3.0,5.0,3.0,3,807,3.0,3.0,3,361,76,0,0,0,0,0.0,0.0,0,7,2006,625000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-8.574151596742304,1.4027878728630079,2,1,-0.3037577487670047,-0.4303930839361363
9880,1,0.0,4,4,1,Mitchel,3.0,6,6,1977,1977,5,7,0.0,3,3,8.0,3.0,3.0,5.0,1.0,1096,3,1,5.0,1118,1,0,1,0,3,1,3,6,8,1,1.0,5.0,3.0,1,358,3.0,3.0,3,203,0,0,0,0,576,3.0,4.0,0,7,2008,171000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3845446025074711,6.012077079456989,1,0,-0.1693893467887982,0.6755941730836449
9120,1,0.0,4,4,1,NAmes,1.0,6,6,1958,1958,3,7,0.0,3,3,8.0,3.0,1.0,5.0,1.0,1261,5,1,5.0,1261,1,0,1,0,3,1,3,6,8,1,3.0,5.0,2.0,2,433,3.0,3.0,3,0,0,0,0,288,0,0.0,0.0,1400,11,2008,163000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9621004646504725,2.2245165290267854,3,0,-0.1199907484179859,-0.480409139002327
4017,1,2.0,3,4,1,Somerst,2.0,7,5,2006,2007,5,7,0.0,4,3,9.0,3.0,1.0,1.0,1.0,625,5,1,5.0,1250,0,0,2,1,2,1,4,5,8,0,0.0,1.0,3.0,2,625,3.0,3.0,3,0,54,0,0,0,0,0.0,0.0,0,3,2008,171900,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.0386845644358644,-4.6993077528200295,2,1,0.2536110278855999,0.4618670108508554
18030,1,0.0,3,3,1,ClearCr,1.5,5,6,1946,1994,5,7,0.0,3,3,8.0,3.0,1.0,3.0,4.0,1598,3,1,5.0,3086,0,0,3,0,3,1,5,12,4,1,4.0,0.0,0.0,0,0,0.0,0.0,3,122,0,0,0,0,0,0.0,3.0,0,3,2007,200500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.9793888414529202,0.34938930053011596,3,3,-0.19285558816823586,0.5028161321410521
16560,1,0.0,3,4,1,Crawfor,2.0,6,8,1932,1950,5,7,0.0,3,3,9.0,3.0,1.0,3.0,1.0,952,3,1,5.0,2345,0,0,2,1,4,1,3,9,8,1,4.0,1.0,1.0,2,360,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,7,2006,239000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.6146644552512748,-0.22863545248904502,3,3,-0.4170007790285263,-0.5941477274816145
10678,1,0.0,4,4,1,NoRidge,1.5,8,5,1992,2000,3,7,337.0,4,3,9.0,3.0,1.0,6.0,1.0,1683,5,1,5.0,2872,0,0,2,1,4,1,4,9,8,1,3.0,5.0,3.0,2,541,3.0,3.0,3,0,33,0,0,0,0,0.0,0.0,0,4,2007,285000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-4.860537143138901,0.2816676043630477,2,1,-0.5386924507932669,-0.09527888136366054
6951,1,0.0,3,4,1,Mitchel,1.0,5,5,1984,1985,5,7,0.0,3,3,8.0,3.0,1.0,5.0,1.0,876,3,1,5.0,923,1,0,1,0,3,1,3,5,8,0,0.0,5.0,1.0,1,264,3.0,3.0,3,362,0,0,0,0,0,0.0,3.0,0,10,2008,119500,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.3362433825369064,3.6851481606206384,1,0,-0.5852460052005942,-0.024406007074787954
3950,1,1.0,4,3,1,OldTown,1.5,6,8,1926,2004,5,7,0.0,3,3,8.0,3.0,1.0,3.0,1.0,818,3,1,5.0,1224,0,0,1,0,3,1,3,5,8,0,0.0,1.0,1.0,1,210,3.0,3.0,1,0,0,116,0,0,0,0.0,0.0,0,12,2009,115000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.242350273946058,-1.9081547097898064,0,2,-0.08452358747705381,0.2174763945065974
